"ID","Team","Title","Description","Status","Estimate","Priority","Project ID","Project","Creator","Assignee","Labels","Cycle Number","Cycle Name","Cycle Start","Cycle End","Created","Updated","Started","Triaged","Completed","Canceled","Archived","Due Date","Parent issue","Initiatives","Project Milestone ID","Project Milestone","SLA Status","UUID","Time in status (minutes)","Related to","Blocked by","Duplicate of"
"SAN-707","Sanjiovani","AGT-PTR-04 — Dashboard copilot shell (/dashboard)","## AGT-PTR-04 — Dashboard copilot shell

**Partners:** [SAN-690](https://linear.app/sanjiovani/issue/SAN-690/mkt-partner-dashboard-dashboard) · **Audit:** `07-ai-intelligence-partners-audit.md`

**Goal:** Read-only dashboard assistant — KPIs, lead count, completion ring. No Postiz yet.

### Scope

* CopilotKit sidebar on `/dashboard`
* `partnerAgent` with `capability=dashboard` in `PartnerState`
* `useCopilotReadable` exposes tab + partner_id

### Acceptance criteria

- [ ] Authenticated partner sees copilot panel
- [ ] Agent answers ""how many leads?"" from `list_partner_leads`
- [ ] No write tools except draft read

**Blocked by:** [SAN-705](https://linear.app/sanjiovani/issue/SAN-705/agt-ptr-01-partner-agent-foundation-partneragent)
**Blocks:** [SAN-690](https://linear.app/sanjiovani/issue/SAN-690/mkt-partner-dashboard-dashboard) AI slice

**Skills:** copilotkitV1","Backlog","","High","6dd4b5e2-3b63-4b55-a866-4239bbbec444","AI & Intelligence","ai@socialmediaville.ca","","PTR, stack:copilotkit","","","","","2026-06-06T14:18:56.995Z","2026-06-06T14:19:17.047Z","","","","","","2026-06-13T14:18:57.871Z","SAN-685","Phase 1 — mdeai MVP launch","f2033575-c9e8-4146-ac29-fe06f8b6e2d2","🔧 AGT — Phase 1: Core Reliability","MediumRisk","0f07d8d6-7713-4a3a-809b-4e4b3b749fd6","2951","","SAN-705",""
"SAN-684","Sanjiovani","PTR — Lead-generation engine (channels → lead store)","## Lead-generation engine (channels → lead store)

**Feature:** one lead store fed by all channels → AI qualify → route → convert. **Goal:** every inbound becomes an attributed, routed partner lead.

**User story:** *As a partner, I want every inquiry (web, WhatsApp, social) to land in one inbox already qualified, so I only reply to real leads.*

### User journey

```mermaid
flowchart LR
  SRC[""SEO·Maps·social·referral·WhatsApp·email""] --> CAP[""/api/leads""]
  CAP --> Q[""AI qualify + score""] --> RT[""Route to partner""] --> CONV[""Convert → fee""]
```

### Workflows · Agents · Automations

* **Workflows:** normalize → qualify → route (Mastra workflow)
* **Agents:** lead-qualifier agent (Gemini); drafts reply (HITL)
* **Automations:** re-engage stale leads; attribution by `source`

### Tech stack

Mastra workflows · Gemini · Supabase (`leads`, `source` enum, `partner_id` FK) · Maps/Places (geo) · Chatwoot (WhatsApp inbound)

### Success / Testing / Production-ready

- [ ] `source` enum + FK · normalize pipeline · AI qualify+route
- [ ] Vitest normalize · e2e: concierge intent → partner lead · RLS · `floor` green

### Dependencies

**Blocked by** [SAN-683](https://linear.app/sanjiovani/issue/SAN-683/ptr-partner-database-schema-rls-erd). **Relates** [SAN-689](https://linear.app/sanjiovani/issue/SAN-689/ptr-chatwoot-whatsapp-partner-comms) (Chatwoot inbound) · [SAN-670](https://linear.app/sanjiovani/issue/SAN-670/ptr-marketing-automation-engine-partner-lifecycle) (re-engage) · [SAN-677](https://linear.app/sanjiovani/issue/SAN-677/ptr-real-estate-broker-full-onboarding-cycle-e2e) (broker uses it).

**Skills:** build=`mde-supabase`,`mastra` · verify=`task-verifier`,`testing`","Backlog","","High","bf4241fd-4f7f-420d-bb16-ca2ec8bc3d4b","Partners","ai@socialmediaville.ca","","PTR","","","","","2026-06-06T12:45:00.537Z","2026-06-08T06:13:03.845Z","","","","","","2026-06-13T12:45:02.172Z","SAN-667","","55709e3e-24cb-41c1-8131-f46f0c94feea","M2 — Deliver","MediumRisk","17b1dc13-af2f-4203-81cf-441f2a512a71","3045","SAN-683, SAN-691, SAN-726, SAN-710, SAN-708, SAN-693","",""
"SAN-677","Sanjiovani","PTR — Real-estate broker: full onboarding cycle (e2e)","## Real-estate broker — full onboarding cycle (e2e)

**Feature:** e2e onboarding for brokers — list units, get AI-qualified leads. **Goal:** broker lists a Laureles 2BR; Camila schedules a viewing; **lead fee hits the ledger**.
**User story:** *As a broker, I want AI to draft my listing and qualify leads, so I only spend time on serious viewings.*

### User journey

```mermaid
flowchart LR
  L[""/partners/rentals (SAN-691)""] --> S[""signup type=broker · bulk import (SAN-665)""]
  S --> D[""Dashboard: listings·leads (SAN-690)""]
  D --> AI[""AI listing + lead-qual + scheduling (SAN-669)""]
  AI --> LEAD[""Camila → /api/leads/schedule-viewing""] --> R[""Lead fee (SAN-668)""]
```

### Workflows · Agents · Automations

* **Workflows:** listing draft (vision) · lead qualify+route ([SAN-684](https://linear.app/sanjiovani/issue/SAN-684/ptr-lead-generation-engine-channels-lead-store)) · viewing schedule (HITL)
* **Agents:** AI listing-draft · lead-qualifier · scheduling copilot
* **Automations:** auto-reply + viewing reminders ([SAN-670](https://linear.app/sanjiovani/issue/SAN-670/ptr-marketing-automation-engine-partner-lifecycle))

### Tech stack

Next.js · CopilotKit · Mastra · Gemini (vision) · Supabase (`leads`) · Maps (`/rentals` pins) · reuse `/api/leads/schedule-viewing` (live)

### Success / Testing / Production-ready

- [ ] Landing 691 · signup 665 · dashboard 690 · revenue 668 · AI 669 · automation 670
- [ ] e2e: list→schedule-viewing→lead · first qualified lead prod proof · RLS · HITL · `floor` green

### Dependencies

**Blocked by** [SAN-675](https://linear.app/sanjiovani/issue/SAN-675/ptr-event-host-full-onboarding-cycle-e2e). **Relates** [SAN-691](https://linear.app/sanjiovani/issue/SAN-691/mkt-for-rentals-brokers-landing-partnersrentals) (landing) · [SAN-684](https://linear.app/sanjiovani/issue/SAN-684/ptr-lead-generation-engine-channels-lead-store) (lead engine). **Owns:** Real-estate (`track:real`) + Data.
**Skills:** build=`mde-task-lifecycle`,`mde-real-estate` · verify=`task-verifier`,`playwright-cli`","Backlog","","High","bf4241fd-4f7f-420d-bb16-ca2ec8bc3d4b","Partners","ai@socialmediaville.ca","","PTR, ptr:broker","","","","","2026-06-06T12:20:49.251Z","2026-06-06T13:43:43.715Z","","","","","","2026-06-13T12:20:51.950Z","SAN-667","","38153ebc-40a8-4d8b-9e31-b8fe0f0d1f48","M5 — Expand","MediumRisk","7ecc072b-6cfd-4340-a552-c3774094e543","3069","SAN-690, SAN-668, SAN-669, SAN-665, SAN-671, SAN-670, SAN-691","SAN-675",""
"SAN-676","Sanjiovani","PTR — Nightclub/Bar: full onboarding cycle (e2e)","## Nightclub / bar — full onboarding cycle (e2e)

**Feature:** e2e onboarding for nightclubs/bars — fill nights + table booking. **Goal:** a Provenza club lists, auto-ingests recurring nights, gets **first event/table booking**.
**User story:** *As a club owner, I want my Tuesday salsa night to publish itself weekly and appear in ""tonight"", so I fill slow nights.*

### User journey

```mermaid
flowchart LR
  L[""/venues?v=nightclub (SAN-661)""] --> S[""signup type=venue/nightclub (SAN-665)""]
  S --> D[""Dashboard: events·tables (SAN-690)""]
  D --> ING[""OpenClaw recurring-night ingest (SAN-688)""]
  D --> R[""Revenue: tickets·table % (SAN-668)""] --> G[""First event/table booking""]
```

### Workflows · Agents · Automations

* **Workflows:** event publish · recurring-night ingest · table booking ([SAN-686](https://linear.app/sanjiovani/issue/SAN-686/ptr-booking-system-availability-approve-pay-notify))
* **Agents:** `hostEventAgent` · booking copilot · `conciergeAgent` (""tonight"")
* **Automations:** Postiz auto-posts · OpenClaw weekly ingest

### Tech stack

Next.js · CopilotKit · Mastra · Supabase · Stripe (tables) · Maps · **OpenClaw** · **Postiz** · Chatwoot

### Success / Testing / Production-ready

- [ ] Landing 661 · signup 665 · dashboard 690 · revenue 668 · AI 669 · ingest 670/688
- [ ] e2e: publish recurring night → ""tonight"" · first booking prod proof · FieldMask · HITL · `floor` green

### Dependencies

**Blocked by** [SAN-675](https://linear.app/sanjiovani/issue/SAN-675/ptr-event-host-full-onboarding-cycle-e2e). **Relates** [SAN-686](https://linear.app/sanjiovani/issue/SAN-686/ptr-booking-system-availability-approve-pay-notify) (tables) · [SAN-688](https://linear.app/sanjiovani/issue/SAN-688/ptr-data-intelligence-enrichment-openclaw-places) (ingest) · [SAN-661](https://linear.app/sanjiovani/issue/SAN-661/mkt-for-venues-landing-venues) (landing). **Owns:** Venues + Events + OpenClaw.
**Skills:** build=`mde-task-lifecycle`,`mde-supabase`,`shadcn` · verify=`task-verifier`,`playwright-cli`","Backlog","","High","bf4241fd-4f7f-420d-bb16-ca2ec8bc3d4b","Partners","ai@socialmediaville.ca","","PTR, ptr:nightclub","","","","","2026-06-06T12:20:44.040Z","2026-06-06T13:43:44.412Z","","","","","","2026-06-13T12:20:45.928Z","SAN-667","","38153ebc-40a8-4d8b-9e31-b8fe0f0d1f48","M5 — Expand","MediumRisk","0b657dcb-619c-4e5f-bb0e-d3f20aba9580","3069","SAN-661, SAN-665, SAN-669, SAN-668, SAN-670, SAN-671","SAN-675",""
"SAN-675","Sanjiovani","PTR — Event host: full onboarding cycle (e2e)","## Event host — full onboarding cycle (e2e) · PILOT

**Feature:** end-to-end onboarding for event hosts (Roberto) — the pilot that proves the platform. **Goal:** Roberto goes from `/host` to **first ticket sold**.

**User story:** *As Roberto, I want to publish a sellable event in \~30s and see ticket revenue in one dashboard, so I run events without tooling overhead.*

### User journey

```mermaid
flowchart LR
  L[""/host (SAN-660)""] --> S[""signup type=host (SAN-665)""] --> D[""Dashboard (SAN-690)""]
  D --> W[""/host/event/new wizard""] --> HITL{""Approve""} -- yes --> PUB[""Live: browse·map·concierge""]
  PUB --> SELL[""Stripe ticket""] --> R[""Ticket % (SAN-668)""]
```

### Workflows · Agents · Automations

* **Workflows:** host publish (validate→preview→publish, AGT-12) · checkout finalize
* **Agents:** `hostEventAgent` (wizard) · `conciergeAgent` (surfacing)
* **Automations:** AI promo + audience targeting ([SAN-670](https://linear.app/sanjiovani/issue/SAN-670/ptr-marketing-automation-engine-partner-lifecycle))

### Tech stack

Next.js · CopilotKit (wizard, live) · Mastra (`hostEventAgent`) · Stripe (tickets, live) · Supabase · Maps

### Success / Testing / Production-ready

- [ ] Landing 660 · signup 665 · dashboard 690 · revenue 668 · AI 669 · automation 670
- [ ] Playwright e2e: publish→checkout→ticket · first ticket sold prod proof · HITL approve · `floor` green

### Dependencies

**Blocked by** [SAN-660](https://linear.app/sanjiovani/issue/SAN-660/mkt-for-event-hosts-landing-host) · 665 · 690 · 668 · 683. **Blocks** [SAN-676](https://linear.app/sanjiovani/issue/SAN-676/ptr-nightclubbar-full-onboarding-cycle-e2e)–682/699 (verticals follow the pilot). **Owns:** Events + Commerce.

**Skills:** build=`mde-task-lifecycle`,`copilotkitV1` · verify=`task-verifier`,`playwright-cli`","Backlog","","High","bf4241fd-4f7f-420d-bb16-ca2ec8bc3d4b","Partners","ai@socialmediaville.ca","","PTR, ptr:host","","","","","2026-06-06T12:20:37.493Z","2026-06-07T14:15:04.371Z","","","","","","2026-06-13T12:20:41.575Z","SAN-667","","55709e3e-24cb-41c1-8131-f46f0c94feea","M2 — Deliver","MediumRisk","d02686c5-2c5d-4230-8edd-be1df966b305","3069","SAN-683, SAN-660, SAN-669, SAN-671, SAN-670, SAN-665","SAN-668, SAN-690",""
"SAN-668","Sanjiovani","PTR — Revenue architecture & monetization config","## Revenue architecture & monetization config

**Feature:** wire revenue streams (fee/lead/booking/sub/sponsorship) on live surfaces first. **Goal:** every partner transaction yields a platform fee; partners see earnings.

**User story:** *As mdeai, I want a fee on every ticket/lead/booking and recurring subs, so the marketplace funds itself.*

### User journey (ticket — live path)

```mermaid
flowchart LR
  C[""Buyer""] --> CO[""Checkout (Stripe)""] --> WH[""Webhook finalize""]
  WH --> SPLIT{""Split""} -- payout --> P[""Partner""]
  SPLIT -- fee --> M[""mdeai (revenue_ledger)""]
```

### Workflows · Agents · Automations

* **Workflows:** checkout finalize + compensation (AGT-15 pattern); payout (Connect); subscription renewal
* **Agents:** none (deterministic money path)
* **Automations:** renewal + win-back ([SAN-670](https://linear.app/sanjiovani/issue/SAN-670/ptr-marketing-automation-engine-partner-lifecycle))

### Tech stack

Stripe (Checkout · webhooks · Connect P2) · Supabase (`revenue_ledger`, `subscriptions`, RLS) · edge fn isolation (F13)

### Success / Testing / Production-ready

- [ ] Ticket % + rental lead fee wired · subs (Growth/Pro) · `revenue_ledger` rows
- [ ] Vitest fee-split · prod ticket→fee proof · idempotent webhook · RLS · `floor` green

### Dependencies

**Blocked by** [SAN-690](https://linear.app/sanjiovani/issue/SAN-690/mkt-partner-dashboard-dashboard) (dashboard Revenue tab). **Relates** [SAN-686](https://linear.app/sanjiovani/issue/SAN-686/ptr-booking-system-availability-approve-pay-notify) (booking fees) · Commerce project · [SAN-664](https://linear.app/sanjiovani/issue/SAN-664/mkt-sponsors-sponsorship-sponsors)/681 (sponsorship).

**Skills:** build=`mde-supabase` (Stripe) · verify=`task-verifier`,`testing`","Backlog","","High","bf4241fd-4f7f-420d-bb16-ca2ec8bc3d4b","Partners","ai@socialmediaville.ca","","PTR","","","","","2026-06-06T11:57:23.645Z","2026-06-08T05:58:57.837Z","","","","","","2026-06-13T11:57:24.411Z","SAN-667","","dcf691eb-d63d-47ca-9449-aa5364ef4c3a","M3 — Monetize","MediumRisk","441cae63-38ba-4230-b26c-403cc08363b0","3092","SAN-551, SAN-683, SAN-700, SAN-699, SAN-698, SAN-691, SAN-682, SAN-681, SAN-680, SAN-679, SAN-678, SAN-677, SAN-676","SAN-690",""
"SAN-653","Sanjiovani","ECOM-M-007 — Vendor payout visibility","## ECOM-M-007 — Vendor payout visibility

**Spec:** `docs/ecommerce/tasks/ECOM-M-007-vendor-payout-visibility.md`
**Phase:** mvp · **Priority:** P1 · **Estimate:** 1-3 days

### Goal

Ship vendor payout visibility as one small commerce PR after its dependencies are green.

### Depends on

* ECOM-M-005
* ECOM-M-006

### Scope / features

* Show order amount, platform fee, transfer/payout status.
* Read payment/transfer state from Stripe/Medusa, not a custom ledger.
* Use Medusa admin UI patterns and SDK.

### Acceptance criteria

- [ ] Vendor sees payout status for own orders only.
- [ ] Amount formatting is correct.
- [ ] Stripe/Medusa remains source of payment truth.
- [ ] Loading and error states exist.

### Proof commands

```bash
cd commerce/mercur && npm test -- vendor-payout
```

### References

* ADR: `docs/ecommerce/adr/001-standalone-mercur.md`
* Recipe map: `docs/ecommerce/docs/05-medusa-recipes-map.md`
* Index: `docs/ecommerce/tasks/INDEX.md`","Backlog","","High","db36b26e-5610-4af0-b387-9eb8c4703a90","Commerce Platform","ai@socialmediaville.ca","","COMM, CORE-GATE, FROZEN","","","","","2026-06-06T10:38:06.137Z","2026-06-08T01:01:51.654Z","","","","","","2026-06-13T10:38:06.739Z","","Phase 1 — mdeai MVP launch","f2afaf2e-d4cf-4f59-92db-f42c258c9820","M4 - Marketplace vendors and Connect","MediumRisk","f64ba036-2cd4-4aec-a898-9174a6aec74b","3172","","SAN-651, SAN-652",""
"SAN-652","Sanjiovani","ECOM-M-006 — Multi-vendor order split","## ECOM-M-006 — Multi-vendor cart and order split

**Spec:** `docs/ecommerce/tasks/ECOM-M-006-multi-vendor-order-split.md`
**Phase:** mvp · **Priority:** P1 · **Estimate:** 1-3 days

### Goal

Ship multi-vendor cart and order split as one small commerce PR after its dependencies are green.

### Depends on

* ECOM-M-001
* ECOM-M-005

### Blocks

* ECOM-M-007

### Scope / features

* Follow the official marketplace recipe order-split approach.
* Resolve vendor per line item using module links.
* Use workflows for split mutations and compensation.
* Preserve platform order traceability.

### Acceptance criteria

- [ ] One cart can contain products from two vendors.
- [ ] Paid checkout creates vendor-scoped order records or equivalent vendor fulfillment records.
- [ ] Platform fee/payout path is compatible with Stripe Connect.
- [ ] If split fails, workflow compensation leaves no partial visible vendor order.

### Proof commands

```bash
cd commerce/mercur && npm run build
cd commerce/mercur && npm test -- multi-vendor-order-split
```

### References

* ADR: `docs/ecommerce/adr/001-standalone-mercur.md`
* Recipe map: `docs/ecommerce/docs/05-medusa-recipes-map.md`
* Index: `docs/ecommerce/tasks/INDEX.md`","Backlog","","High","db36b26e-5610-4af0-b387-9eb8c4703a90","Commerce Platform","ai@socialmediaville.ca","","COMM, CORE-GATE, FROZEN","","","","","2026-06-06T10:38:04.049Z","2026-06-08T01:01:46.316Z","","","","","","2026-06-13T10:38:04.662Z","","Phase 1 — mdeai MVP launch","f2afaf2e-d4cf-4f59-92db-f42c258c9820","M4 - Marketplace vendors and Connect","MediumRisk","3f0a5920-3ed1-4ae6-a10f-38888c7c9ea0","3172","","SAN-651, SAN-647",""
"SAN-651","Sanjiovani","ECOM-M-005 — Stripe Connect Express","## ECOM-M-005 — Stripe Connect Express onboarding

**Spec:** `docs/ecommerce/tasks/ECOM-M-005-stripe-connect-express.md`
**Phase:** mvp · **Priority:** P1 · **Estimate:** 1-3 days

### Goal

Ship stripe connect express onboarding as one small commerce PR after its dependencies are green.

### Depends on

* ECOM-M-001
* ECOM-M-003

### Blocks

* ECOM-M-006
* ECOM-M-007

### Scope / features

* Create connected account for approved vendor.
* Store Stripe account id against Medusa vendor.
* Do not store KYC data.
* Show onboarding status.

### Acceptance criteria

- [ ] Vendor can start Express onboarding in test mode.
- [ ] Connected account id is linked to vendor.
- [ ] Onboarding status can be refreshed.
- [ ] Core checkout still works without Connect enabled.

### Proof commands

```bash
cd commerce/mercur && npm run build
cd mdeapp && npm test -- src/lib/commerce/connect
```

### References

* ADR: `docs/ecommerce/adr/001-standalone-mercur.md`
* Recipe map: `docs/ecommerce/docs/05-medusa-recipes-map.md`
* Index: `docs/ecommerce/tasks/INDEX.md`","Backlog","","High","db36b26e-5610-4af0-b387-9eb8c4703a90","Commerce Platform","ai@socialmediaville.ca","","COMM, CORE-GATE, FROZEN","","","","","2026-06-06T10:37:29.304Z","2026-06-08T01:01:42.920Z","","","","","","2026-06-13T10:37:29.991Z","","Phase 1 — mdeai MVP launch","f2afaf2e-d4cf-4f59-92db-f42c258c9820","M4 - Marketplace vendors and Connect","MediumRisk","b3a6a7b1-bf57-4ed3-af81-c88a7380b831","3172","SAN-644","SAN-647, SAN-649",""
"SAN-650","Sanjiovani","ECOM-M-004 — Vendor dashboard (mercur apps/vendor)","## ECOM-M-004 — Vendor dashboard v1

**Spec:** `docs/ecommerce/tasks/ECOM-M-004-vendor-dashboard-v1.md`
**Phase:** mvp · **Priority:** P1 · **Estimate:** 1-3 days

### Goal

Ship vendor dashboard v1 as one small commerce PR after its dependencies are green.

### Depends on

* ECOM-M-001
* ECOM-M-003

### Blocks

* ECOM-M-007

### Scope / features

* Build read-heavy dashboard first.
* Use Medusa JS SDK for admin calls.
* Use Medusa UI components.
* Display data loads on mount.
* Separate display queries from modal/form queries.
* Vendor can only see own products/orders.

### Acceptance criteria

- [ ] Vendor sees own products.
- [ ] Vendor sees own orders.
- [ ] Loading states are shown.
- [ ] Vendor isolation is tested.
- [ ] No raw `fetch()` is used for Medusa admin API calls.

### Proof commands

```bash
cd commerce/mercur && npm run build
cd commerce/mercur && npm test -- vendor-dashboard
```

### References

* ADR: `docs/ecommerce/adr/001-standalone-mercur.md`
* Recipe map: `docs/ecommerce/docs/05-medusa-recipes-map.md`
* Index: `docs/ecommerce/tasks/INDEX.md`","Backlog","","High","db36b26e-5610-4af0-b387-9eb8c4703a90","Commerce Platform","ai@socialmediaville.ca","","COMM, CORE-GATE, FROZEN","","","","","2026-06-06T10:37:27.081Z","2026-06-08T01:01:42.450Z","","","","","","2026-06-13T10:37:27.978Z","","Phase 1 — mdeai MVP launch","f2afaf2e-d4cf-4f59-92db-f42c258c9820","M4 - Marketplace vendors and Connect","MediumRisk","468b1934-282c-418c-ac7b-18d18da352d0","3172","","SAN-647, SAN-649",""
"SAN-649","Sanjiovani","ECOM-M-003 — Vendor admin invite","## ECOM-M-003 — Vendor admin invite

**Spec:** `docs/ecommerce/tasks/ECOM-M-003-vendor-admin-invite.md`
**Phase:** mvp · **Priority:** P1 · **Estimate:** 1-3 days

### Goal

Ship vendor admin invite as one small commerce PR after its dependencies are green.

### Depends on

* ECOM-M-001
* ECOM-M-002

### Blocks

* ECOM-M-004
* ECOM-M-005

### Scope / features

* Add protected admin route/workflow for vendor admin invite.
* Validate ownership/permissions in workflow, not route.
* Use

### Acceptance criteria

- [ ] Internal admin can invite vendor admin.
- [ ] Vendor admin is linked to one vendor.
- [ ] Unauthorized users cannot invite admins.
- [ ] Mutations happen through workflow steps with rollback.

### Proof commands

```bash
cd commerce/mercur && npm run build
cd commerce/mercur && npm test -- vendor-admin
```

### References

* ADR: `docs/ecommerce/adr/001-standalone-mercur.md`
* Recipe map: `docs/ecommerce/docs/05-medusa-recipes-map.md`
* Index: `docs/ecommerce/tasks/INDEX.md`","Backlog","","High","db36b26e-5610-4af0-b387-9eb8c4703a90","Commerce Platform","ai@socialmediaville.ca","","COMM, CORE-GATE, FROZEN","","","","","2026-06-06T10:37:24.504Z","2026-06-08T01:01:41.765Z","","","","","","2026-06-13T10:37:25.118Z","","Phase 1 — mdeai MVP launch","f2afaf2e-d4cf-4f59-92db-f42c258c9820","M4 - Marketplace vendors and Connect","MediumRisk","f24d3925-fb23-43a4-8e6f-b92b1c8e94f2","3172","","SAN-647, SAN-648",""
"SAN-648","Sanjiovani","ECOM-M-002 — Vendor application flow","## ECOM-M-002 — Vendor application flow

**Spec:** `docs/ecommerce/tasks/ECOM-M-002-vendor-application.md`
**Phase:** mvp · **Priority:** P1 · **Estimate:** 1-3 days

### Goal

Ship vendor application flow as one small commerce PR after its dependencies are green.

### Depends on

* ECOM-C-020

### Blocks

* ECOM-M-003

### Scope / features

* Store vendor applications in Supabase as pre-commerce leads.
* Add application form and review state.
* Do not create Medusa vendor until manual approval.

### Acceptance criteria

- [ ] Vendor can submit application.
- [ ] Application has pending/approved/rejected states.
- [ ] RLS protects application records.
- [ ] Approval does not automatically enable Connect.

### Proof commands

```bash
cd mdeapp && npm test -- src/lib/commerce/vendor-applications.test.ts
cd mdeapp && npm run test:e2e -- e2e/commerce-vendor-application.spec.ts --project=chromium --workers=1
```

### References

* ADR: `docs/ecommerce/adr/001-standalone-mercur.md`
* Recipe map: `docs/ecommerce/docs/05-medusa-recipes-map.md`
* Index: `docs/ecommerce/tasks/INDEX.md`","Backlog","","High","db36b26e-5610-4af0-b387-9eb8c4703a90","Commerce Platform","ai@socialmediaville.ca","","COMM, CORE-GATE, FROZEN","","","","","2026-06-06T10:37:22.215Z","2026-06-08T01:01:41.321Z","","","","","","2026-06-13T10:37:23.970Z","","Phase 1 — mdeai MVP launch","f2afaf2e-d4cf-4f59-92db-f42c258c9820","M4 - Marketplace vendors and Connect","MediumRisk","d108cfba-b38c-4d18-ae48-f82a16d867a0","3172","SAN-646","SAN-721",""
"SAN-647","Sanjiovani","ECOM-M-001 — Mercur marketplace foundation verify","## ECOM-M-001 — Mercur marketplace foundation verification

**Spec:** `docs/ecommerce/tasks/ECOM-M-001-mercur-marketplace-foundation.md`
**Phase:** 4 · **Priority:** P1 · **Estimate:** 0.5-1 day

### Goal

Verify @mercurjs/core seller/commission/payout modules in commerce/mercur — do NOT add custom Medusa marketplace recipe.

### Depends on

* ECOM-C-020

### Blocks

* ECOM-M-003
* ECOM-M-004
* ECOM-M-005
* ECOM-M-006

### Acceptance criteria

- [ ] No custom marketplace recipe code added to repo
- [ ] Mercur seller module responds in admin API
- [ ] `commerce/mercur` monorepo `apps/vendor` documented as vendor UI path
- [ ] ECOM-C-020 production readiness green

### Proof commands

```bash
curl -s -o /dev/null -w 'health=%{http_code}\n' http://localhost:9000/health
# Admin UI: Sellers module visible
rg '@mercurjs/' commerce/mercur/packages/api/medusa-config.ts
```

### References

* ADR: `docs/ecommerce/adr/001-standalone-mercur.md`
* Recipe map: `docs/ecommerce/docs/05-medusa-recipes-map.md`
* Index: `docs/ecommerce/tasks/INDEX.md`","Backlog","","High","db36b26e-5610-4af0-b387-9eb8c4703a90","Commerce Platform","ai@socialmediaville.ca","","COMM, CORE-GATE, FROZEN","","","","","2026-06-06T10:37:19.071Z","2026-06-08T01:01:40.919Z","","","","","","2026-06-13T10:37:19.898Z","","Phase 1 — mdeai MVP launch","f2afaf2e-d4cf-4f59-92db-f42c258c9820","M4 - Marketplace vendors and Connect","MediumRisk","eb2e7ac7-0156-41a6-af82-45f3ca03d503","3173","SAN-646, SAN-644","SAN-721",""
"SAN-627","Sanjiovani","AGT-18 — Search Logs Source Attribution + Unified Search Latency View","**Phase 1 · P1 follow-up · Persona: Patricia (ops)**

### Goal

Make Patricia's latency view cover **both** agent searches and fast-path searches **without** mixing fast-paths into `ai_runs`.

### Context (verified during [SAN-589](https://linear.app/sanjiovani/issue/SAN-589/agt-00c-mastra-telemetry-and-ai-tracing))

* PR #90 / [SAN-589](https://linear.app/sanjiovani/issue/SAN-589/agt-00c-mastra-telemetry-and-ai-tracing) **(AGT-00C)** adds `ai_runs.metadata.tool_spans` for **true agent turns** only.
* Verification showed **fast-path routes already write latency into** `search_logs` through the shared search functions (`searchRentals()`/`searchEvents()`/`searchRestaurants()` → `writeSearchLog`). Both the agent tool and the fast-path REST route call the same shared fn, so fast-path latency **is** captured.
* **The gap is attribution/reporting:** `search_logs` lacks a `source`/caller dimension, and Patricia's view only reads `ai_runs` (which misses fast-paths).

### Scope

1. **Add** `source` **column to** `search_logs` (migration):
   * `source: 'agent' | 'fast-path'`
   * default `'agent'` (or `'unknown'` for old rows if safer).
2. **Update** `SearchLogPayload` (`src/mastra/lib/search-logs.ts`): add `source` field → insert it.
3. **Update call sites:**
   * agent tools pass `source: 'agent'`
   * `/api/rentals/search` passes `source: 'fast-path'`
   * `/api/events/search` passes `source: 'fast-path'`
   * `/api/restaurants/search` passes `source: 'fast-path'`
   * any grounded search fast-path passes `source: 'fast-path'`
4. **Patricia ops query/view:**
   * `search_logs` = universal per-search latency (now attributable by `source`)
   * `ai_runs.metadata.tool_spans` = per-agent-turn rollup
   * dashboard/report reads **both** (union), not one.

### Acceptance criteria

* `search_logs` rows include `source`.
* A fast-path search row records `source = 'fast-path'`.
* An agent search row records `source = 'agent'`.
* **No fake** `ai_runs` **rows are created for fast-paths.**
* **PR #90 scope remains unchanged.**
* Migration included and tested (column add on existing RLS'd table — no new table).
* Localhost proof shows both sources (one fast-path query + one agent query → two `search_logs` rows with distinct `source`).

### Dependencies

**Blocked by** [SAN-589](https://linear.app/sanjiovani/issue/SAN-589/agt-00c-mastra-telemetry-and-ai-tracing) **(AGT-00C).** Adjacent to DATA-041 / SEARCH-003 ranking-quality observability — the `source` dimension feeds that view too.

### Effort

0.5d.","Backlog","","High","6dd4b5e2-3b63-4b55-a866-4239bbbec444","AI & Intelligence","ai@socialmediaville.ca","","MAS, phase:mvp, stack:mastra, stack:supabase, track:intelligence","","","","","2026-06-06T04:33:43.069Z","2026-06-06T04:33:43.874Z","","","","","","2026-06-13T04:33:43.872Z","SAN-588","Phase 1 — mdeai MVP launch","f2033575-c9e8-4146-ac29-fe06f8b6e2d2","🔧 AGT — Phase 1: Core Reliability","MediumRisk","b57780bd-46c2-44f5-ba7f-a9202699b764","3536","SAN-589","",""
